DBMS,TABLE_CATALOG,TABLE_SCHEMA,TABLE_NAME,COLUMN_NAME,ORDINAL_POSITION,DATA_TYPE,CHARACTER_MAXIMUM_LENGTH,CONSTRAINT_TYPE,REFERENCED_TABLE_SCHEMA,REFERENCED_TABLE_NAME,REFERENCED_COLUMN_NAME
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,SALES_ORDER_SHIPMENT_LINE,SALES_ORDER_SHIPMENT_ID,2,"NUMBER(38,0)",,FOREIGN KEY,ATOMIC,SALES_ORDER_SHIPMENT,SALES_ORDER_SHIPMENT_ID
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,SALES_ORDER_SHIPMENT_LINE,LINE_NUMBER,3,"NUMBER(38,0)",,UNIQUE,,,
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,SALES_ORDER_SHIPMENT_LINE,SALES_ORDER_LINE_ID,4,"NUMBER(38,0)",,FOREIGN KEY,ATOMIC,SALES_ORDER_LINE,SALES_ORDER_LINE_ID
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,SALES_ORDER_SHIPMENT_LINE,PRODUCT_ID,5,"NUMBER(38,0)",,FOREIGN KEY,ATOMIC,PRODUCT,PRODUCT_ID
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,SALES_ORDER_SHIPMENT_LINE,SHIPPED_QUANTITY,6,"NUMBER(18,4)",,,,,
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,SALES_ORDER_SHIPMENT_LINE,SHIPPED_UNIT_OF_MEASURE_ID,7,"NUMBER(38,0)",,FOREIGN KEY,ATOMIC,UNIT_OF_MEASURE,UNIT_OF_MEASURE_ID
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,SALES_ORDER_SHIPMENT_LINE,SERIAL_NUMBERS,8,TEXT,4000,,,,
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,SALES_ORDER_SHIPMENT_LINE,LOT_NUMBERS,9,TEXT,4000,,,,
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,SHIFT,SHIFT_ID,1,"NUMBER(38,0)",,PRIMARY KEY,,,
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,SHIFT,SHIFT_CODE,2,TEXT,50,UNIQUE,,,
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,SHIFT,SITE_ID,3,"NUMBER(38,0)",,FOREIGN KEY,ATOMIC,SITE,SITE_ID
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,SHIFT,SHIFT_NAME,4,TEXT,100,,,,
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,SHIFT,START_TIME,5,TIME,,,,,
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,SHIFT,END_TIME,6,TIME,,,,,
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,SHIFT,SHIFT_DURATION_HOURS,7,"NUMBER(4,2)",,,,,
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,SHIFT,VALID_FROM_TIMESTAMP,8,TIMESTAMP_NTZ,,UNIQUE,,,
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,SHIFT,VALID_TO_TIMESTAMP,9,TIMESTAMP_NTZ,,,,,
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,SHIFT,IS_CURRENT_FLAG,10,BOOLEAN,,,,,
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,SHIFT,CREATED_BY_USER,11,TEXT,100,,,,
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,SHIFT,CREATED_TIMESTAMP,12,TIMESTAMP_NTZ,,,,,
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,SHIFT,UPDATED_BY_USER,13,TEXT,100,,,,
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,SHIFT,UPDATED_TIMESTAMP,14,TIMESTAMP_NTZ,,,,,
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,SHIPMENT,SHIPMENT_ID,1,"NUMBER(38,0)",,PRIMARY KEY,,,
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,SHIPMENT,SHIPMENT_NUMBER,2,TEXT,100,UNIQUE,,,
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,SHIPMENT,SHIPMENT_TYPE,3,TEXT,50,,,,
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,SHIPMENT,CARRIER_ID,4,"NUMBER(38,0)",,FOREIGN KEY,ATOMIC,CARRIER,CARRIER_ID
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,SHIPMENT,TRACKING_NUMBER,5,TEXT,200,,,,
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,SHIPMENT,BILL_OF_LADING_NUMBER,6,TEXT,100,,,,
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,SHIPMENT,SHIP_FROM_SITE_ID,7,"NUMBER(38,0)",,FOREIGN KEY,ATOMIC,SITE,SITE_ID
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,SHIPMENT,SHIP_TO_SITE_ID,8,"NUMBER(38,0)",,FOREIGN KEY,ATOMIC,SITE,SITE_ID
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,SHIPMENT,SHIP_TO_CUSTOMER_ADDRESS_ID,9,"NUMBER(38,0)",,FOREIGN KEY,ATOMIC,PARTY_ADDRESS,PARTY_ADDRESS_ID
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,SHIPMENT,SHIPMENT_STATUS,10,TEXT,50,,,,
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,SHIPMENT,SHIP_DATE,11,DATE,,,,,
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,SHIPMENT,SHIP_TIMESTAMP,12,TIMESTAMP_NTZ,,,,,
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,SHIPMENT,ESTIMATED_DELIVERY_DATE,13,DATE,,,,,
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,SHIPMENT,ACTUAL_DELIVERY_DATE,14,DATE,,,,,
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,SHIPMENT,ACTUAL_DELIVERY_TIMESTAMP,15,TIMESTAMP_NTZ,,,,,
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,SHIPMENT,TOTAL_WEIGHT,16,"NUMBER(18,4)",,,,,
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,SHIPMENT,WEIGHT_UNIT_OF_MEASURE_ID,17,"NUMBER(38,0)",,FOREIGN KEY,ATOMIC,UNIT_OF_MEASURE,UNIT_OF_MEASURE_ID
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,SHIPMENT,TOTAL_VOLUME,18,"NUMBER(18,4)",,,,,
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,SHIPMENT,VOLUME_UNIT_OF_MEASURE_ID,19,"NUMBER(38,0)",,FOREIGN KEY,ATOMIC,UNIT_OF_MEASURE,UNIT_OF_MEASURE_ID
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,SHIPMENT,NUMBER_OF_PACKAGES,20,"NUMBER(38,0)",,,,,
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,SHIPMENT,FREIGHT_COST,21,"NUMBER(18,2)",,,,,
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,SHIPMENT,FREIGHT_CURRENCY_ID,22,"NUMBER(38,0)",,FOREIGN KEY,ATOMIC,CURRENCY,CURRENCY_ID
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,SHIPMENT,SPECIAL_HANDLING_INSTRUCTIONS,23,TEXT,1000,,,,
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,SHIPMENT,VALID_FROM_TIMESTAMP,24,TIMESTAMP_NTZ,,UNIQUE,,,
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,SHIPMENT,VALID_TO_TIMESTAMP,25,TIMESTAMP_NTZ,,,,,
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,SHIPMENT,IS_CURRENT_FLAG,26,BOOLEAN,,,,,
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,SHIPMENT,CREATED_BY_USER,27,TEXT,100,,,,
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,SHIPMENT,CREATED_TIMESTAMP,28,TIMESTAMP_NTZ,,,,,
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,SHIPMENT,UPDATED_BY_USER,29,TEXT,100,,,,
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,SHIPMENT,UPDATED_TIMESTAMP,30,TIMESTAMP_NTZ,,,,,
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,SHIPMENT_LINE_ITEM,SHIPMENT_LINE_ITEM_ID,1,"NUMBER(38,0)",,PRIMARY KEY,,,
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,SHIPMENT_LINE_ITEM,SHIPMENT_ID,2,"NUMBER(38,0)",,FOREIGN KEY,ATOMIC,SHIPMENT,SHIPMENT_ID
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,SHIPMENT_LINE_ITEM,LINE_SEQUENCE,3,"NUMBER(38,0)",,UNIQUE,,,
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,SHIPMENT_LINE_ITEM,PRODUCT_ID,4,"NUMBER(38,0)",,FOREIGN KEY,ATOMIC,PRODUCT,PRODUCT_ID
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,SHIPMENT_LINE_ITEM,QUANTITY_SHIPPED,5,"NUMBER(18,4)",,,,,
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,SHIPMENT_LINE_ITEM,SHIPMENT_UNIT_OF_MEASURE_ID,6,"NUMBER(38,0)",,FOREIGN KEY,ATOMIC,UNIT_OF_MEASURE,UNIT_OF_MEASURE_ID
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,SHIPMENT_LINE_ITEM,INVENTORY_LOT_ID,7,"NUMBER(38,0)",,FOREIGN KEY,ATOMIC,INVENTORY_LOT,INVENTORY_LOT_ID
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,SHIPMENT_LINE_ITEM,SALES_ORDER_LINE_ITEM_ID,8,"NUMBER(38,0)",,FOREIGN KEY,ATOMIC,SALES_ORDER_LINE,SALES_ORDER_LINE_ID
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,SHIPMENT_LINE_ITEM,PACKAGE_NUMBER,9,TEXT,100,,,,
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,SHIPMENT_PLAN,SHIPMENT_PLAN_ID,1,"NUMBER(38,0)",,PRIMARY KEY,,,
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,SHIPMENT_PLAN,PLAN_NUMBER,2,TEXT,100,UNIQUE,,,
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,SHIPMENT_PLAN,PLAN_DATE,3,DATE,,,,,
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,SHIPMENT_PLAN,SHIP_FROM_SITE_ID,4,"NUMBER(38,0)",,FOREIGN KEY,ATOMIC,SITE,SITE_ID
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,SHIPMENT_PLAN,SHIP_TO_SITE_ID,5,"NUMBER(38,0)",,FOREIGN KEY,ATOMIC,SITE,SITE_ID
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,SHIPMENT_PLAN,CARRIER_ID,6,"NUMBER(38,0)",,FOREIGN KEY,ATOMIC,CARRIER,CARRIER_ID
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,SHIPMENT_PLAN,TRANSPORTATION_ROUTE_ID,7,"NUMBER(38,0)",,FOREIGN KEY,ATOMIC,TRANSPORTATION_ROUTE,TRANSPORTATION_ROUTE_ID
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,SHIPMENT_PLAN,PLANNED_SHIP_DATE,8,DATE,,,,,
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,SHIPMENT_PLAN,PLANNED_DELIVERY_DATE,9,DATE,,,,,
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,SHIPMENT_PLAN,PLAN_STATUS,10,TEXT,50,,,,
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,SHIPMENT_PLAN,TOTAL_WEIGHT,11,"NUMBER(18,4)",,,,,
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,SHIPMENT_PLAN,WEIGHT_UNIT_OF_MEASURE_ID,12,"NUMBER(38,0)",,FOREIGN KEY,ATOMIC,UNIT_OF_MEASURE,UNIT_OF_MEASURE_ID
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,SHIPMENT_PLAN,TOTAL_VOLUME,13,"NUMBER(18,4)",,,,,
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,SHIPMENT_PLAN,VOLUME_UNIT_OF_MEASURE_ID,14,"NUMBER(38,0)",,FOREIGN KEY,ATOMIC,UNIT_OF_MEASURE,UNIT_OF_MEASURE_ID
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,SHIPMENT_PLAN,TOTAL_PALLETS,15,"NUMBER(38,0)",,,,,
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,SHIPMENT_TRACKING_EVENT,SHIPMENT_TRACKING_EVENT_ID,1,"NUMBER(38,0)",,PRIMARY KEY,,,
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,SHIPMENT_TRACKING_EVENT,SHIPMENT_ID,2,"NUMBER(38,0)",,FOREIGN KEY,ATOMIC,SHIPMENT,SHIPMENT_ID
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,SHIPMENT_TRACKING_EVENT,EVENT_SEQUENCE,3,"NUMBER(38,0)",,UNIQUE,,,
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,SHIPMENT_TRACKING_EVENT,EVENT_TIMESTAMP,4,TIMESTAMP_NTZ,,,,,
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,SHIPMENT_TRACKING_EVENT,EVENT_TYPE,5,TEXT,50,,,,
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,SHIPMENT_TRACKING_EVENT,EVENT_LOCATION,6,TEXT,200,,,,
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,SHIPMENT_TRACKING_EVENT,EVENT_DESCRIPTION,7,TEXT,1000,,,,
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,SHIPMENT_TRACKING_EVENT,RECORDED_BY,8,TEXT,100,,,,
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,SITE,SITE_ID,1,"NUMBER(38,0)",,PRIMARY KEY,,,
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,SITE,SITE_CODE,2,TEXT,50,UNIQUE,,,
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,SITE,SITE_NAME,3,TEXT,200,,,,
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,SITE,SITE_TYPE,4,TEXT,50,,,,
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,SITE,ORGANIZATION_ID,5,"NUMBER(38,0)",,FOREIGN KEY,ATOMIC,ORGANIZATION,ORGANIZATION_ID
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,SITE,GEOGRAPHY_ID,6,"NUMBER(38,0)",,FOREIGN KEY,ATOMIC,GEOGRAPHY,GEOGRAPHY_ID
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,SITE,ADDRESS_LINE_1,7,TEXT,200,,,,
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,SITE,ADDRESS_LINE_2,8,TEXT,200,,,,
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,SITE,CITY,9,TEXT,100,,,,
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,SITE,STATE_PROVINCE,10,TEXT,100,,,,
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,SITE,POSTAL_CODE,11,TEXT,20,,,,
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,SITE,COUNTRY,12,TEXT,100,,,,
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,SITE,OPERATING_STATUS,13,TEXT,50,,,,
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,SITE,CAPACITY_METRIC,14,"NUMBER(18,4)",,,,,
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,SITE,CAPACITY_UNIT_OF_MEASURE,15,TEXT,50,,,,
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,SITE,VALID_FROM_TIMESTAMP,16,TIMESTAMP_NTZ,,UNIQUE,,,
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,SITE,VALID_TO_TIMESTAMP,17,TIMESTAMP_NTZ,,,,,
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,SITE,IS_CURRENT_FLAG,18,BOOLEAN,,,,,
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,SITE,CREATED_BY_USER,19,TEXT,100,,,,
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,SITE,CREATED_TIMESTAMP,20,TIMESTAMP_NTZ,,,,,
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,SITE,UPDATED_BY_USER,21,TEXT,100,,,,
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,SITE,UPDATED_TIMESTAMP,22,TIMESTAMP_NTZ,,,,,
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,SKILL,SKILL_ID,1,"NUMBER(38,0)",,PRIMARY KEY,,,
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,SKILL,SKILL_CODE,2,TEXT,50,UNIQUE,,,
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,SKILL,SKILL_NAME,3,TEXT,200,,,,
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,SKILL,SKILL_DESCRIPTION,4,TEXT,1000,,,,
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,SKILL,SKILL_CATEGORY,5,TEXT,50,,,,
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,SKILL,SKILL_TYPE,6,TEXT,50,,,,
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,SKILL,CERTIFICATION_REQUIRED_FLAG,7,BOOLEAN,,,,,
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,SKILL,VALID_FROM_TIMESTAMP,8,TIMESTAMP_NTZ,,UNIQUE,,,
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,SKILL,VALID_TO_TIMESTAMP,9,TIMESTAMP_NTZ,,,,,
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,SKILL,IS_CURRENT_FLAG,10,BOOLEAN,,,,,
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,SKILL,CREATED_BY_USER,11,TEXT,100,,,,
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,SKILL,CREATED_TIMESTAMP,12,TIMESTAMP_NTZ,,,,,
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,SKILL,UPDATED_BY_USER,13,TEXT,100,,,,
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,SKILL,UPDATED_TIMESTAMP,14,TIMESTAMP_NTZ,,,,,
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,SLOTTING_RULE,SLOTTING_RULE_ID,1,"NUMBER(38,0)",,PRIMARY KEY,,,
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,SLOTTING_RULE,RULE_CODE,2,TEXT,100,UNIQUE,,,
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,SLOTTING_RULE,RULE_NAME,3,TEXT,200,,,,
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,SLOTTING_RULE,PRODUCT_CATEGORY_ID,4,"NUMBER(38,0)",,FOREIGN KEY,ATOMIC,PRODUCT_CATEGORY,PRODUCT_CATEGORY_ID
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,SLOTTING_RULE,PRODUCT_ID,5,"NUMBER(38,0)",,FOREIGN KEY,ATOMIC,PRODUCT,PRODUCT_ID
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,SLOTTING_RULE,WAREHOUSE_ZONE_ID,6,"NUMBER(38,0)",,FOREIGN KEY,ATOMIC,WAREHOUSE_ZONE,WAREHOUSE_ZONE_ID
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,SLOTTING_RULE,PRIORITY_RANK,7,"NUMBER(38,0)",,,,,
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,SLOTTING_RULE,RULE_CRITERIA,8,TEXT,1000,,,,
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,SLOTTING_RULE,VELOCITY_CLASSIFICATION,9,TEXT,50,,,,
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,SLOTTING_RULE,VALID_FROM_TIMESTAMP,10,TIMESTAMP_NTZ,,UNIQUE,,,
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,SLOTTING_RULE,VALID_TO_TIMESTAMP,11,TIMESTAMP_NTZ,,,,,
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,SLOTTING_RULE,IS_CURRENT_FLAG,12,BOOLEAN,,,,,
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,SLOTTING_RULE,CREATED_BY_USER,13,TEXT,100,,,,
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,SLOTTING_RULE,CREATED_TIMESTAMP,14,TIMESTAMP_NTZ,,,,,
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,SLOTTING_RULE,UPDATED_BY_USER,15,TEXT,100,,,,
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,SLOTTING_RULE,UPDATED_TIMESTAMP,16,TIMESTAMP_NTZ,,,,,
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,STATISTICAL_PROCESS_CONTROL_CHART,STATISTICAL_PROCESS_CONTROL_CHART_ID,1,"NUMBER(38,0)",,PRIMARY KEY,,,
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,STATISTICAL_PROCESS_CONTROL_CHART,CHART_CODE,2,TEXT,100,UNIQUE,,,
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,STATISTICAL_PROCESS_CONTROL_CHART,CHART_NAME,3,TEXT,200,,,,
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,STATISTICAL_PROCESS_CONTROL_CHART,CHART_DESCRIPTION,4,TEXT,1000,,,,
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,STATISTICAL_PROCESS_CONTROL_CHART,CHART_TYPE,5,TEXT,50,,,,
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,STATISTICAL_PROCESS_CONTROL_CHART,QUALITY_CHARACTERISTIC_ID,6,"NUMBER(38,0)",,FOREIGN KEY,ATOMIC,QUALITY_CHARACTERISTIC,QUALITY_CHARACTERISTIC_ID
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,STATISTICAL_PROCESS_CONTROL_CHART,PROCESS_OPERATION_REFERENCE,7,TEXT,200,,,,
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,STATISTICAL_PROCESS_CONTROL_CHART,UPPER_CONTROL_LIMIT,8,"NUMBER(18,6)",,,,,
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,STATISTICAL_PROCESS_CONTROL_CHART,LOWER_CONTROL_LIMIT,9,"NUMBER(18,6)",,,,,
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,STATISTICAL_PROCESS_CONTROL_CHART,CENTER_LINE,10,"NUMBER(18,6)",,,,,
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,STATISTICAL_PROCESS_CONTROL_CHART,UPPER_SPECIFICATION_LIMIT,11,"NUMBER(18,6)",,,,,
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,STATISTICAL_PROCESS_CONTROL_CHART,LOWER_SPECIFICATION_LIMIT,12,"NUMBER(18,6)",,,,,
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,STATISTICAL_PROCESS_CONTROL_CHART,SAMPLE_SIZE,13,"NUMBER(38,0)",,,,,
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,STATISTICAL_PROCESS_CONTROL_CHART,SAMPLING_FREQUENCY,14,TEXT,100,,,,
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,STATISTICAL_PROCESS_CONTROL_CHART,CHART_STATUS,15,TEXT,50,,,,
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,STATISTICAL_PROCESS_CONTROL_CHART,VALID_FROM_TIMESTAMP,16,TIMESTAMP_NTZ,,UNIQUE,,,
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,STATISTICAL_PROCESS_CONTROL_CHART,VALID_TO_TIMESTAMP,17,TIMESTAMP_NTZ,,,,,
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,STATISTICAL_PROCESS_CONTROL_CHART,IS_CURRENT_FLAG,18,BOOLEAN,,,,,
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,STATISTICAL_PROCESS_CONTROL_CHART,CREATED_BY_USER,19,TEXT,100,,,,
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,STATISTICAL_PROCESS_CONTROL_CHART,CREATED_TIMESTAMP,20,TIMESTAMP_NTZ,,,,,
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,STATISTICAL_PROCESS_CONTROL_CHART,UPDATED_BY_USER,21,TEXT,100,,,,
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,STATISTICAL_PROCESS_CONTROL_CHART,UPDATED_TIMESTAMP,22,TIMESTAMP_NTZ,,,,,
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,STATISTICAL_PROCESS_CONTROL_DATA_POINT,STATISTICAL_PROCESS_CONTROL_DATA_POINT_ID,1,"NUMBER(38,0)",,PRIMARY KEY,,,
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,STATISTICAL_PROCESS_CONTROL_DATA_POINT,STATISTICAL_PROCESS_CONTROL_CHART_ID,2,"NUMBER(38,0)",,FOREIGN KEY,ATOMIC,STATISTICAL_PROCESS_CONTROL_CHART,STATISTICAL_PROCESS_CONTROL_CHART_ID
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,STATISTICAL_PROCESS_CONTROL_DATA_POINT,SAMPLE_DATE,3,DATE,,UNIQUE,,,
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,STATISTICAL_PROCESS_CONTROL_DATA_POINT,SAMPLE_TIMESTAMP,4,TIMESTAMP_NTZ,,,,,
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,STATISTICAL_PROCESS_CONTROL_DATA_POINT,SAMPLE_NUMBER,5,"NUMBER(38,0)",,UNIQUE,,,
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,STATISTICAL_PROCESS_CONTROL_DATA_POINT,SUBGROUP_NUMBER,6,"NUMBER(38,0)",,,,,
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,STATISTICAL_PROCESS_CONTROL_DATA_POINT,MEASURED_VALUE,7,"NUMBER(18,6)",,,,,
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,STATISTICAL_PROCESS_CONTROL_DATA_POINT,OUT_OF_CONTROL_FLAG,8,BOOLEAN,,,,,
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,STATISTICAL_PROCESS_CONTROL_DATA_POINT,ACTION_TAKEN,9,TEXT,500,,,,
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,SUPPLIER,SUPPLIER_ID,1,"NUMBER(38,0)",,PRIMARY KEY,,,
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,SUPPLIER,SUPPLIER_CODE,2,TEXT,50,UNIQUE,,,
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,SUPPLIER,PARTY_ID,3,"NUMBER(38,0)",,FOREIGN KEY,ATOMIC,PARTY,PARTY_ID
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,SUPPLIER,SUPPLIER_STATUS,4,TEXT,50,,,,
snowflake,SNOWCORE_INDUSTRIES,ATOMIC,SUPPLIER,SUPPLIER_TYPE,5,TEXT,50,,,,
